-23750460,-107192864,5786817,-400105134,-400105134,-400105134,-400105134,-400105134
-23756759,-107196313,5778891,-400105134,-400105134,-400105134,-400105134,-400105134
-23743156,-107185252,5787896,-400105134,-400105134,-400105134,-400105134,-400105134
-23733817,-107178619,5794283,-400105134,-400105134,-400105134,-400105134,-400105134
-23742416,-107185845,5789511,-400105134,-400105134,-400105134,-400105134,-400105134
-23753791,-107194962,5784853,-400105134,-400105134,-400105134,-400105134,-400105134
-23751554,-107194638,5787259,-400105134,-400105134,-400105134,-400105134,-400105134
-23746064,-107190384,5789406,-400105134,-400105134,-400105134,-400105134,-400105134
-23764951,-107206274,5774025,-400105134,-400105134,-400105134,-400105134,-400105134
-23759514,-107203251,5771786,-400105134,-400105134,-400105134,-400105134,-400105134
-23750794,-107195024,5776993,-400105134,-400105134,-400105134,-400105134,-400105134
-23756932,-107199207,5775416,-400105134,-400105134,-400105134,-400105134,-400105134
-23757134,-107197894,5777284,-400105134,-400105134,-400105134,-400105134,-400105134
-23760554,-107200847,5775545,-400105134,-400105134,-400105134,-400105134,-400105134
-23761534,-107204517,5768385,-400105134,-400105134,-400105134,-400105134,-400105134
-23759715,-107201992,5771945,-400105134,-400105134,-400105134,-400105134,-400105134
-23757386,-107197509,5780073,-400105134,-400105134,-400105134,-400105134,-400105134
-23751944,-107191827,5790885,-400105134,-400105134,-400105134,-400105134,-400105134
-23738549,-107179865,5804304,-400105134,-400105134,-400105134,-400105134,-400105134
-23728654,-107169991,5811889,-400105134,-400105134,-400105134,-400105134,-400105134
-23744583,-107186702,5784634,-400105134,-400105134,-400105134,-400105134,-400105134
-23744164,-107190086,5777287,-400105134,-400105134,-400105134,-400105134,-400105134
-23752972,-107197122,5775367,-400105134,-400105134,-400105134,-400105134,-400105134
